Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
Q9VFR4	Q9W3Z5	Q9VFR4	Q9W3Z5	CG9312|DMEL_CG9312	CG3918|DMEL_CG3918	FBGN0038179	FBGN0029873	14605208:0398:HT|14605208:0018:HT
Q9VFS5	Q9VHP9	FLFL	CENP-C	CG9351	CG31258|DMEL_CG31258	FBGN0024555	FBGN0266916	25562660:0401:LC|25562660:0114:LC|25562660:0004:LC
Q9VFS5	Q9XYZ4	FLFL	MRE11	CG9351	CG16928|DMEL_CG16928	FBGN0024555	FBGN0020270	15710747:0399:HT|15710747:0018:HT
Q9VFS6	Q9VM94	OMD	HOMER	CG9591|DMEL_CG9591	CG11324|DMEL_CG11324	FBGN0038168	FBGN0025777	14605208:0398:HT|14605208:0018:HT
Q9VFS8	Q9VTQ9	Q9VFS8	RPT4R	CG9588	CG7257|DMEL_CG7257	FBGN0038166	FBGN0036224	14605208:0398:HT|14605208:0018:HT
Q9VFS8	Q9VXB8	Q9VFS8	CG32572-RA	CG9588	CG32572|DMEL_CG32572	FBGN0038166	FBGN0052572	14605208:0398:HT|14605208:0018:HT
Q9VFS8	Q9VXN9	Q9VFS8	PGRP-LE	CG9588	CG8995	FBGN0038166	FBGN0030695	14605208:0398:HT|14605208:0018:HT
Q9VFS8	Q9W403	Q9VFS8	Q9W403	CG9588	CG3847|DMEL_CG3847	FBGN0038166	FBGN0029867	14605208:0018:HT
Q9VFS9	Q9VSU2	TASK6	TEQUILA	CG9637|DMEL_CG9637	CG4821|DMEL_CG4821	FBGN0038165	FBGN0023479	14605208:0398:HT|14605208:0018:HT
Q9VFT3	Q9VIM0	RBP4	Q9VIM0	CG9654|DMEL_CG9654	CG2493|DMEL_CG2493	FBGN0010258	FBGN0032864	14605208:0398:HT|14605208:0018:HT
Q9VFT3	Q9VQW4	RBP4	CG15422-RA	CG9654|DMEL_CG9654	CG15422|DMEL_CG15422	FBGN0010258	FBGN0031579	14605208:0398:HT|14605208:0018:HT
Q9VFT3	Q9VS59	RBP4	AKIRIN	CG9654|DMEL_CG9654	CG8580	FBGN0010258	FBGN0082598	14605208:0398:HT|14605208:0018:HT
Q9VFT3	Q9VYI1	RBP4	Q9VYI1	CG9654|DMEL_CG9654	CG4645|DMEL_CG4645	FBGN0010258	FBGN0030435	14605208:0398:HT|14605208:0018:HT
Q9VFT3	Q9W0D6	RBP4	CG7879-RB	CG9654|DMEL_CG9654	CG7879|DMEL_CG7879	FBGN0010258	FBGN0035235	14605208:0398:HT|14605208:0018:HT
Q9VFT3	Q9W0F5	RBP4	Q9W0F5	CG9654|DMEL_CG9654	CG9173|DMEL_CG9173	FBGN0010258	FBGN0035218	14605208:0398:HT|14605208:0018:HT
Q9VFT3	Q9XTL9	RBP4	GLYP	CG9654|DMEL_CG9654	CG7254	FBGN0010258	FBGN0004507	14605208:0398:HT|14605208:0018:HT
Q9VFT4	Q9VFT4	RIN	RIN	CG9412|DMEL_CG9412	CG9412|DMEL_CG9412	FBGN0015778	FBGN0015778	22414690:0114:LC
Q9VFT4	Q9VHT8	RIN	Q9VHT8	CG9412|DMEL_CG9412	CG11672|DMEL_CG11672	FBGN0015778	FBGN0037563	14605208:0398:HT|14605208:0018:HT
Q9VFT4	Q9VM97	RIN	TSP	CG9412|DMEL_CG9412	CG11326|DMEL_CG11326	FBGN0015778	FBGN0031850	14605208:0398:HT|14605208:0018:HT
Q9VFT4	Q9VMA3	RIN	CUP	CG9412|DMEL_CG9412	CG11181	FBGN0015778	FBGN0000392	14605208:0398:HT|14605208:0018:HT
Q9VFT4	Q9VUL2	RIN	Q9VUL2	CG9412|DMEL_CG9412	CG13458|DMEL_CG13458	FBGN0015778	FBGN0036479	14605208:0398:HT|14605208:0018:HT
Q9VFU0	Q9VJD4	Q9VFU0	SGT	CG9757|DMEL_CG9757	CG5094|DMEL_CG5094	FBGN0003060	FBGN0032640	14605208:0398:HT|14605208:0018:HT
Q9VFU2	Q9VJS8	Q9VFU2	ELB	CG14369|DMEL_CG14369	CG4220	FBGN0038159	FBGN0004858	14605208:0398:HT|14605208:0018:HT
Q9VFU2	Q9VNC4	Q9VFU2	Q9VNC4	CG14369|DMEL_CG14369	CG31550|DMEL_CG31550	FBGN0038159	FBGN0051550	14605208:0398:HT|14605208:0018:HT
Q9VFU2	Q9VSK9	Q9VFU2	Q9VSK9	CG14369|DMEL_CG14369	CG6745|DMEL_CG6745	FBGN0038159	FBGN0035901	14605208:0398:HT|14605208:0018:HT
Q9VFU2	Q9VY61	Q9VFU2	Q9VY61	CG14369|DMEL_CG14369	CG11581|DMEL_CG11581	FBGN0038159	FBGN0030540	14605208:0398:HT|14605208:0018:HT
Q9VFU2	Q9VZF9	Q9VFU2	CPR64AD	CG14369|DMEL_CG14369	CG1259|DMEL_CG1259	FBGN0038159	FBGN0035513	14605208:0398:HT|14605208:0018:HT
Q9VFU6	Q9VM97	CG17025-RA	TSP		CG11326|DMEL_CG11326		FBGN0031850	14605208:0398:HT|14605208:0018:HT
Q9VFU8	Q9VW57	YRT	GRASP65	CG9764|DMEL_CG9764	CG7809|DMEL_CG7809	FBGN0004049	FBGN0036919	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VHT1	DROJ2	Q9VHT1	CG8863|DMEL_CG8863	CG11693|DMEL_CG11693	FBGN0038145	FBGN0037570	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VKY1	DROJ2	LFT	CG8863|DMEL_CG8863	CG13139|DMEL_CG13139	FBGN0038145	FBGN0032230	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VL41	DROJ2	Q9VL41	CG8863|DMEL_CG8863	CG13133|DMEL_CG13133	FBGN0038145	FBGN0032181	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VM54	DROJ2	Q9VM54	CG8863|DMEL_CG8863	CG43322|DMEL_CG43322	FBGN0038145	FBGN0263027	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VME1	DROJ2	Q9VME1	CG8863|DMEL_CG8863	CG42369|CG9511|DMEL_CG42369	FBGN0038145	FBGN0259715	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VPU8	DROJ2	DBE	CG8863|DMEL_CG8863	CG4258	FBGN0038145	FBGN0020305	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VQL2	DROJ2	Q9VQL2	CG8863|DMEL_CG8863	CG17260|DMEL_CG17260	FBGN0038145	FBGN0031498	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VQN3	DROJ2	Q9VQN3	CG8863|DMEL_CG8863	CG3332|DMEL_CG3332	FBGN0038145	FBGN0031514	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VRV5	DROJ2	D19A	CG8863|DMEL_CG8863	CG10269|DMEL_CG10269	FBGN0038145	FBGN0022935	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VX24	DROJ2	Q9VX24	CG8863|DMEL_CG8863	CG8173|DMEL_CG8173	FBGN0038145	FBGN0030864	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9VYW2	DROJ2	MET	CG8863|DMEL_CG8863	CG1705|DMEL_CG1705	FBGN0038145	FBGN0002723	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9W0V5	DROJ2	CG13405-RA	CG8863|DMEL_CG8863	CG13405|DMEL_CG13405	FBGN0038145	FBGN0035097	14605208:0398:HT|14605208:0018:HT
Q9VFV9	Q9W3J8	DROJ2	Q9W3J8	CG8863|DMEL_CG8863	CG10958	FBGN0038145	FBGN0030004	14605208:0398:HT|14605208:0018:HT
Q9VFW4	Q9VZE4	POLY	Q9VZE4	CG9829|DMEL_CG9829	CG1316|DMEL_CG1316	FBGN0086371	FBGN0035526	14605208:0398:HT|14605208:0018:HT
Q9VFW6	Q9VYG3	PK2-R2	Q9VYG3	CG8795|DMEL_CG8795	CG4332|DMEL_CG4332	FBGN0038139	FBGN0030456	14605208:0398:HT|14605208:0018:HT
Q9VFW9	Q9VLG2	Q9VFW9	Q9VLG2	CG8774|DMEL_CG8774	CG9541|DMEL_CG9541	FBGN0038136	FBGN0032083	14605208:0398:HT|14605208:0018:HT
Q9VFX0	Q9W2J4	CG8773-RB	BEST:GH09393	CG8773|DMEL_CG8773	CG4302|DMEL_CG4302	FBGN0038135	FBGN0027073	14605208:0398:HT|14605208:0018:HT
Q9VFX1	Q9VJM1	WNTD	CG34168-RA	CG8458	CG34168|CG4959|DMEL_CG34168	FBGN0038134	FBGN0028883|FBGN0085197	14605208:0398:HT|14605208:0018:HT
Q9VFX1	Q9VJU2	WNTD	NIMC3	CG8458	CG16880|DMEL_CG16880	FBGN0038134	FBGN0001967	14605208:0398:HT|14605208:0018:HT
Q9VFX1	Q9VJU5	WNTD	NIMC1	CG8458	CG8942|DMEL_CG8942	FBGN0038134	FBGN0259896	14605208:0398:HT|14605208:0018:HT
Q9VFX1	Q9VTI3	WNTD	CG12289-RA	CG8458	CG12289|DMEL_CG12289	FBGN0038134	FBGN0036160	14605208:0398:HT|14605208:0018:HT
Q9VFX1	Q9W5X1	WNTD	CG9572-RA	CG8458	CG9572|DMEL_CG9572	FBGN0038134	FBGN0031089	14605208:0398:HT|14605208:0018:HT
Q9VFX6	Q9VGY3	Q9VFX6	Q9VGY3	CG8449|DMEL_CG8449	CG14684|DMEL_CG14684	FBGN0038129	FBGN0037824	14605208:0398:HT|14605208:0018:HT
Q9VFX6	Q9VI13	Q9VFX6	PAK	CG8449|DMEL_CG8449	CG10295|DMEL_CG10295	FBGN0038129	FBGN0267698	14605208:0398:HT|14605208:0018:HT
Q9VFX6	Q9VM22	Q9VFX6	Q9VM22	CG8449|DMEL_CG8449	CG5149|DMEL_CG5149	FBGN0038129	FBGN0031904	14605208:0398:HT|14605208:0018:HT
Q9VFX6	Q9VPX5	Q9VFX6	VPS29	CG8449|DMEL_CG8449	CG4764|DMEL_CG4764	FBGN0038129	FBGN0031310	14605208:0398:HT|14605208:0018:HT
Q9VFX6	Q9VT69	Q9VFX6	Q9VT69	CG8449|DMEL_CG8449	CG6707|DMEL_CG6707	FBGN0038129	FBGN0036058	14605208:0398:HT|14605208:0018:HT
Q9VFX8	Q9VFX8	RAVUS	RAVUS	CG15889|DMEL_CG15889	CG15889|DMEL_CG15889	FBGN0038128	FBGN0038128	14605208:0398:HT|14605208:0018:HT
Q9VFY3	Q9VH84	Q9VFY3	PNN	CG8141|DMEL_CG8141	CG8383|DMEL_CG8383	FBGN0038125	FBGN0037737	14605208:0398:HT|14605208:0018:HT
Q9VFY3	Q9VMQ8	Q9VFY3	VPS52	CG8141|DMEL_CG8141	CG7371|DMEL_CG7371	FBGN0038125	FBGN0031710	14605208:0398:HT|14605208:0018:HT
Q9VFY4	Q9VGW7	Q9VFY4	ART1	CG14380|DMEL_CG14380	CG6554|DMEL_CG6554	FBGN0038124	FBGN0037834	14605208:0398:HT|14605208:0018:HT
Q9VFY4	Q9VHR5	Q9VFY4	Q9VHR5	CG14380|DMEL_CG14380	CG9684|DMEL_CG9684	FBGN0038124	FBGN0037583	14605208:0398:HT|14605208:0018:HT
Q9VFY4	Q9VYD7	Q9VFY4	TIM9A	CG14380|DMEL_CG14380	CG1660	FBGN0038124	FBGN0030480	14605208:0398:HT|14605208:0018:HT
Q9VFY5	Q9VH70	Q9VFY5	TOPI	CG8508|DMEL_CG8508	CG8484	FBGN0038123	FBGN0037751	14605208:0398:HT|14605208:0018:HT
Q9VFY5	Q9VJX3	Q9VFY5	B4	CG8508|DMEL_CG8508	CG9239|DMEL_CG9239	FBGN0038123	FBGN0023407	14605208:0398:HT|14605208:0018:HT
Q9VFY5	Q9W4M0	Q9VFY5	Q9W4M0	CG8508|DMEL_CG8508	CG15576|DMEL_CG15576	FBGN0038123	FBGN0029700	14605208:0398:HT|14605208:0018:HT
Q9VFY5	T2FFH5	Q9VFY5	TOPI-RA	CG8508|DMEL_CG8508		FBGN0038123		14605208:0018:HT
Q9VFY9	Q9VGS2	2MIT	TCTP	CG42573|DMEL_CG42573	CG4800	FBGN0260793	FBGN0037874	14605208:0398:HT|14605208:0018:HT
Q9VFZ4	Q9VL03	Q9VFZ4	Q9VL03	CG7966|DMEL_CG7966	CG13138|DMEL_CG13138	FBGN0038115	FBGN0032211	14605208:0398:HT|14605208:0018:HT
Q9VFZ4	Q9W3X5	Q9VFZ4	CG4095-RA	CG7966|DMEL_CG7966	CG4095|DMEL_CG4095	FBGN0038115	FBGN0029890	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9VHF6	Q9VG03	Q9VHF6	CG11656|DMEL_CG11656	CG8866|DMEL_CG8866	FBGN0038109	FBGN0037679	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9VIY3	Q9VG03	CG17564-RB	CG11656|DMEL_CG11656	CG17564|DMEL_CG17564	FBGN0038109	FBGN0032768	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9VK00	Q9VG03	Q9VK00	CG11656|DMEL_CG11656	CG16826|DMEL_CG16826	FBGN0038109	FBGN0032505	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9VS59	Q9VG03	AKIRIN	CG11656|DMEL_CG11656	CG8580	FBGN0038109	FBGN0082598	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9VS85	Q9VG03	LQF	CG11656|DMEL_CG11656	CG8532|DMEL_CG8532	FBGN0038109	FBGN0028582	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9VX17	Q9VG03	Q9VX17	CG11656|DMEL_CG11656	CG6398|DMEL_CG6398	FBGN0038109	FBGN0030870	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9VYA4	Q9VG03	Q9VYA4	CG11656|DMEL_CG11656	CG11164|DMEL_CG11164	FBGN0038109	FBGN0030507	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9W0V0	Q9VG03	Q9W0V0	CG11656|DMEL_CG11656	CG6845|DMEL_CG6845	FBGN0038109	FBGN0035099	14605208:0398:HT|14605208:0018:HT
Q9VG03	Q9Y134	Q9VG03	L(2)35DF	CG11656|DMEL_CG11656	CG4152|DMEL_CG4152	FBGN0038109	FBGN0001986	14605208:0398:HT|14605208:0018:HT
Q9VG03	X2J6Y3	Q9VG03	X2J6Y3	CG11656|DMEL_CG11656	CG10750|DMEL_CG10750	FBGN0038109	FBGN0032769	14605208:0398:HT|14605208:0018:HT
Q9VG05	Q9VUL2	Q9VG05	Q9VUL2	CG7518|DMEL_CG7518	CG13458|DMEL_CG13458	FBGN0038108	FBGN0036479	14605208:0398:HT|14605208:0018:HT
Q9VG05	Q9VW52	Q9VG05	PRP3	CG7518|DMEL_CG7518	CG7757|DMEL_CG7757	FBGN0038108	FBGN0036915	14605208:0398:HT|14605208:0018:HT
Q9VG05	Q9VX05	Q9VG05	Q9VX05	CG7518|DMEL_CG7518	CG12985|DMEL_CG12985	FBGN0038108	FBGN0030881	14605208:0398:HT|14605208:0018:HT
Q9VG05	Q9VYG2	Q9VG05	BAP60	CG7518|DMEL_CG7518	CG4303	FBGN0038108	FBGN0025463	14605208:0398:HT|14605208:0018:HT
Q9VG05	Q9W3S4	Q9VG05	Q9W3S4	CG7518|DMEL_CG7518	CG4617|DMEL_CG4617	FBGN0038108	FBGN0029936	14605208:0398:HT|14605208:0018:HT
Q9VG06	Q9W115	CG17327-RA	CG3880-RA	CG17327|DMEL_CG17327	CG3880|DMEL_CG3880	FBGN0038107	FBGN0035057	14605208:0018:HT
Q9VG07	Q9W3I9	Q9VG07	TRAF6	CG7488|DMEL_CG7488	CG10961|DMEL_CG10961	FBGN0038106	FBGN0265464	14605208:0398:HT|14605208:0018:HT
Q9VG11	Q9VI60	Q9VG11	E(Y)2B	CG14383|DMEL_CG14383	CG14612	FBGN0038102	FBGN0040670	14605208:0398:HT|14605208:0018:HT
Q9VG11	Q9VJB0	Q9VG11	ELFLESS	CG14383|DMEL_CG14383	CG15150|DMEL_CG15150	FBGN0038102	FBGN0032660	14605208:0398:HT|14605208:0018:HT
Q9VG11	Q9VNX6	Q9VG11	NOPP140	CG14383|DMEL_CG14383	CG7421|DMEL_CG7421	FBGN0038102	FBGN0037137	14605208:0398:HT|14605208:0018:HT
Q9VG15	Q9VJM1	CG7381-RA	CG34168-RA	CG7381|DMEL_CG7381	CG34168|CG4959|DMEL_CG34168	FBGN0038098	FBGN0028883|FBGN0085197	14605208:0398:HT|14605208:0018:HT
Q9VG15	Q9VQW4	CG7381-RA	CG15422-RA	CG7381|DMEL_CG7381	CG15422|DMEL_CG15422	FBGN0038098	FBGN0031579	14605208:0398:HT|14605208:0018:HT
Q9VG15	Q9W512	CG7381-RA	Q9W512	CG7381|DMEL_CG7381	CG17777|DMEL_CG17777	FBGN0038098	FBGN0040900	14605208:0398:HT|14605208:0018:HT
Q9VG17	Q9VT40	CYP304A1	NBS	CG7241	CG6754|DMEL_CG6754	FBGN0038095	FBGN0261530	14605208:0398:HT|14605208:0018:HT
Q9VG22	Q9W5G0	D-CUP	Q9W5G0	CG14387|DMEL_CG14387	CG13373|DMEL_CG13373	FBGN0038089	FBGN0029522	15575970:0018:HT
Q9VG22	Q9XZ68	D-CUP	BETAGGT-II	CG14387|DMEL_CG14387	CG18627|DMEL_CG18627	FBGN0038089	FBGN0028970	14605208:0398:HT|14605208:0018:HT
Q9VG30	Q9VKQ3	Q9VG30	Q9VKQ3	CG5724|DMEL_CG5724	CG6724	FBGN0038082	FBGN0032298	14605208:0398:HT|14605208:0018:HT
Q9VG31	Q9VI39	MEN	Q9VI39	CG10120|DMEL_CG10120	CG15177|DMEL_CG15177	FBGN0002719	FBGN0037461	14605208:0398:HT|14605208:0018:HT
Q9VG31	Q9W191	MEN	IR60A	CG10120|DMEL_CG10120	CG13576|DMEL_CG13576	FBGN0002719	FBGN0034994	14605208:0398:HT|14605208:0018:HT
Q9VG38	Q9VGA4	SU(FU)	MBD-R2	CG6054|DMEL_CG6054	CG10042|DMEL_CG10042	FBGN0005355	FBGN0038016	15710747:0399:HT|15710747:0018:HT
Q9VG38	Q9VK33	SU(FU)	SFMBT	CG6054|DMEL_CG6054	CG16975	FBGN0005355	FBGN0032475	15710747:0399:HT|15710747:0018:HT
Q9VG38	Q9VKP6	SU(FU)	Q9VKP6	CG6054|DMEL_CG6054	CG17134|DMEL_CG17134	FBGN0005355	FBGN0032304	14605208:0398:HT|14605208:0018:HT
Q9VG38	Q9VW54	SU(FU)	RPN1	CG6054|DMEL_CG6054	CG7762|DMEL_CG7762	FBGN0005355	FBGN0028695	15710747:0399:HT|15710747:0018:HT
Q9VG46	Q9VTU3	CG6753-RB	RHOGAP68F	CG6753|DMEL_CG6753	CG6811	FBGN0038070	FBGN0036257	15575970:0018:HT
Q9VG51	Q9W2H9	SNX3	PANX	CG6359|DMEL_CG6359	CG9754	FBGN0038065	FBGN0034617	14605208:0398:HT|14605208:0018:HT
Q9VG58	Q9VG82	HSP70BBB	CYP9F2	CG5834	CG11466	FBGN0051354	FBGN0038037	14605208:0018:HT
Q9VG58	Q9VGQ4	HSP70BBB	SCPR-B	CG5834	CG17210|DMEL_CG17210	FBGN0051354	FBGN0037888	14605208:0018:HT
Q9VG58	Q9VHA8	HSP70BBB	P58IPK	CG5834	CG8286|DMEL_CG8286	FBGN0051354	FBGN0037718	14605208:0018:HT
Q9VG58	Q9VHG0	HSP70BBB	HP1E	CG5834	CG8120|DMEL_CG8120	FBGN0051354	FBGN0037675	14605208:0018:HT
Q9VG58	Q9VIJ0	HSP70BBB	Q9VIJ0	CG5834	CG9331|DMEL_CG9331	FBGN0051354	FBGN0032889	14605208:0018:HT
Q9VG58	Q9VIV5	HSP70BBB	CG18094-RA	CG5834	CG18094|DMEL_CG18094	FBGN0051354	FBGN0032791	14605208:0018:HT
Q9VG58	Q9VM49	HSP70BBB	CAPER	CG5834	CG11266|DMEL_CG11266	FBGN0051354	FBGN0031883	14605208:0018:HT
Q9VG58	Q9VPH6	HSP70BBB	Q9VPH6	CG5834	CG5618|DMEL_CG5618	FBGN0051354	FBGN0036975	14605208:0018:HT
Q9VG58	Q9VRL7	HSP70BBB	Q9VRL7	CG5834	CG4835|DMEL_CG4835	FBGN0051354	FBGN0035607	14605208:0018:HT
Q9VG58	Q9VTR2	HSP70BBB	Q9VTR2	CG5834	CG17826|DMEL_CG17826	FBGN0051354	FBGN0036227	14605208:0018:HT
Q9VG58	Q9VTU0	HSP70BBB	Q9VTU0	CG5834	CG5645	FBGN0051354	FBGN0036254	14605208:0018:HT
Q9VG58	Q9VZF9	HSP70BBB	CPR64AD	CG5834	CG1259|DMEL_CG1259	FBGN0051354	FBGN0035513	14605208:0018:HT
Q9VG58	Q9W1T0	HSP70BBB	Q9W1T0	CG5834	CG12782|DMEL_CG12782	FBGN0051354	FBGN0034838	14605208:0018:HT
Q9VG58	Q9W4F9	HSP70BBB	Q9W4F9	CG5834	CG32772|DMEL_CG32772	FBGN0051354	FBGN0052772	14605208:0018:HT
Q9VG58	Q9XYW6	HSP70BBB	STUB1	CG5834	CG5203|DMEL_CG5203	FBGN0051354	FBGN0027052	14605208:0018:HT
Q9VG59	Q9VM65	CG5608-RA	Q9VM65	CG5608|DMEL_CG5608	CG10158	FBGN0038058	FBGN0031871	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VH87	TRUS	FOXP	CG5333|DMEL_CG5333	CG16899|CG43067|DMEL_CG43067	FBGN0038055	FBGN0262477	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VHA4	TRUS	Q9VHA4	CG5333|DMEL_CG5333	CG8319|DMEL_CG8319	FBGN0038055	FBGN0037722	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VJ37	TRUS	TUP	CG5333|DMEL_CG5333	CG10619|DMEL_CG10619	FBGN0038055	FBGN0003896	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VJN5	TRUS	WEK	CG5333|DMEL_CG5333	CG4148	FBGN0038055	FBGN0001990	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VK58	TRUS	PIH1D1	CG5333|DMEL_CG5333	CG5792|DMEL_CG5792	FBGN0038055	FBGN0032455	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VR19	TRUS	ELBA3	CG5333|DMEL_CG5333	CG15634	FBGN0038055	FBGN0031621	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VR24	TRUS	Q9VR24	CG5333|DMEL_CG5333	CG15631|DMEL_CG15631	FBGN0038055	FBGN0031626	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VUL9	TRUS	FUCTA	CG5333|DMEL_CG5333	CG6869	FBGN0038055	FBGN0036485	14605208:0398:HT|14605208:0018:HT
Q9VG62	Q9VXS3	TRUS	Q9VXS3	CG5333|DMEL_CG5333	CG12708|DMEL_CG12708	FBGN0038055	FBGN0030666	14605208:0398:HT|14605208:0018:HT
Q9VG65	Q9W1A9	Q9VG65	ENOK	CG5538|DMEL_CG5538	CG11290|DMEL_CG11290	FBGN0038052	FBGN0034975	15575970:0018:HT
Q9VG69	Q9VLJ6	Q9VG69	ACER	CG5844|DMEL_CG5844	CG10593	FBGN0038049	FBGN0016122	14605208:0398:HT|14605208:0018:HT
Q9VG69	Q9VLV7	Q9VG69	SPZ3	CG5844|DMEL_CG5844	CG7104|DMEL_CG7104	FBGN0038049	FBGN0031959	14605208:0398:HT|14605208:0018:HT
Q9VG70	Q9VT38	AOS1	Q9VT38	CG12276	CG18178|DMEL_CG18178	FBGN0029512	FBGN0036035	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VJZ2	CYP9F2	Q9VJZ2	CG11466	CG6565|DMEL_CG6565	FBGN0038037	FBGN0032513	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VNP4	CYP9F2	CG12768-RA	CG11466	CG12768|DMEL_CG12768	FBGN0038037	FBGN0037206	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VP96	CYP9F2	Q9VP96	CG11466	CG10589|DMEL_CG10589	FBGN0038037	FBGN0037035	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VPF3	CYP9F2	Q9VPF3	CG11466	CG11796|DMEL_CG11796	FBGN0038037	FBGN0036992	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VQ80	CYP9F2	Q9VQ80	CG11466	CG15382|DMEL_CG15382	FBGN0038037	FBGN0031393	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VT01	CYP9F2	PALL	CG11466	CG3428|DMEL_CG3428	FBGN0038037	FBGN0036005	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VTY2	CYP9F2	Q9VTY2	CG11466	CG10638|DMEL_CG10638	FBGN0038037	FBGN0036290	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VVU2	CYP9F2	RPL26	CG11466	CG6846|DMEL_CG6846	FBGN0038037	FBGN0036825	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VW93	CYP9F2	Q9VW93	CG11466	CG7017|DMEL_CG7017	FBGN0038037	FBGN0036951	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9VXX8	CYP9F2	RPL37A	CG11466	CG9091	FBGN0038037	FBGN0030616	14605208:0398:HT|14605208:0018:HT
Q9VG82	Q9W0G1	CYP9F2	PTP61F	CG11466	CG9181	FBGN0038037	FBGN0267487	14605208:0018:HT
Q9VG82	Q9W2I2	CYP9F2	Q9W2I2	CG11466	CG9752|DMEL_CG9752	FBGN0038037	FBGN0034614	14605208:0398:HT|14605208:0018:HT
Q9VG86	X2JD14	Q9VG86	X2JD14	CG10097|DMEL_CG10097	CG15365|DMEL_CG15365	FBGN0038033	FBGN0030077	14605208:0398:HT|14605208:0018:HT
Q9VG94	Q9VG96	GSTD6	GSTD4	CG4423	CG11512	FBGN0010042	FBGN0010040	14605208:0398:HT|14605208:0018:HT|19079254:0397:LC
Q9VG98	Q9VG98	GSTD2	GSTD2	CG4181	CG4181	FBGN0010038	FBGN0010038	PDB_5F0G:0114:LC
Q9VGA0	Q9VTU4	GSTD9	Q9VTU4	CG10091|DMEL_CG10091	CG5642	FBGN0038020	FBGN0036258	14605208:0398:HT|14605208:0018:HT
Q9VGA8	Q9VI60	Q9VGA8	E(Y)2B	CG4066|DMEL_CG4066	CG14612	FBGN0038011	FBGN0040670	14605208:0398:HT|14605208:0018:HT
Q9VGA8	Q9VRV7	Q9VGA8	Q9VRV7	CG4066|DMEL_CG4066	CG13298	FBGN0038011	FBGN0035692	14605208:0398:HT|14605208:0018:HT
Q9VGA8	Q9VXH4	Q9VGA8	Q9VXH4	CG4066|DMEL_CG4066	CG9921|DMEL_CG9921	FBGN0038011	FBGN0030743	14605208:0398:HT|14605208:0018:HT
Q9VGA8	T2FFJ5	Q9VGA8	H-RA	CG4066|DMEL_CG4066		FBGN0038011		14605208:0018:HT
Q9VGB1	Q9VL89	Q9VGB1	UND	CG17738|DMEL_CG17738	CG4008|DMEL_CG4008	FBGN0038009	FBGN0283478	14605208:0398:HT|14605208:0018:HT
Q9VGB2	Q9VNZ9	CG3942-RA	Q9VNZ9	CG3942|DMEL_CG3942	CG11249|DMEL_CG11249	FBGN0038008	FBGN0037115	14605208:0398:HT|14605208:0018:HT
Q9VGB2	Q9W1E5	CG3942-RA	MR	CG3942|DMEL_CG3942	CG3060|DMEL_CG3060	FBGN0038008	FBGN0002791	14605208:0398:HT|14605208:0018:HT
Q9VGB6	X2J6Y3	PGLYM87	X2J6Y3	CG17645|DMEL_CG17645	CG10750|DMEL_CG10750	FBGN0011270	FBGN0032769	14605208:0398:HT|14605208:0018:HT
